AssetId,AssetStatus,AssetName,Type,FromId,ToId,Diameter
17066,In Service,,Gravity,83602,75963,150
17067,In Service,,Gravity,75976,83604,150
17068,In Service,,Gravity,84015,80389,150
17069,In Service,,Gravity,81757,81756,225
17070,In Service,,Gravity,76026,78406,150
17071,In Service,,Gravity,87445,76034,150
17072,In Service,,Gravity,84556,87447,150
17073,In Service,,Gravity,85848,78413,150
17074,In Service,,Gravity,76066,85849,150
17075,In Service,,Gravity,82266,85850,150
17076,In Service,,Gravity,78417,76081,150
17077,In Service,,Gravity,85042,79028,150
17078,In Service,,Gravity,79348,85854,150
17079,In Service,,Gravity,76100,76101,150
17080,In Service,,Gravity,80037,76119,150
17081,In Service,,Rising,PS405,76136,150
17082,In Service,,Gravity,76145,79358,150
17083,In Service,,Gravity,86294,86699,150
17084,In Service,,Gravity,83640,87468,150
17085,In Service,,Gravity,76169,86298,150
17086,In Service,,Gravity,87473,76183,150
17087,In Service,,Gravity,76191,82290,150
17088,In Service,,Gravity,76203,76202,300
17089,In Service,,Gravity,87480,76214,150
17090,In Service,,Gravity,76221,74124,150
17091,In Service,,Gravity,76229,82297,150
17092,In Service,,Gravity,88682,76236,150
17093,In Service,,Gravity,80439,88132,150
17094,In Service,,Gravity,76252,85886,225
17095,In Service,,Gravity,79030,76967,150
17096,In Service,,Gravity,83070,80447,150
17097,In Service,,Gravity,76296,82310,150
17098,In Service,,Gravity,76302,88695,150
17099,In Service,,Gravity,80454,83670,150
17100,In Service,,Gravity,79032,84023,150
17101,In Service,,Gravity,76332,77406,150
17102,In Service,,Gravity,82318,78468,225
17103,In Service,,Gravity,85906,82319,250
17104,In Service,,Gravity,85908,83679,150
17105,In Service,,Gravity,78473,80464,150
17106,In Service,,Gravity,84623,88714,150
17107,In Service,,Gravity,76392,79409,150
17108,In Service,,Gravity,77416,81833,150
17109,In Service,Greerton Sports Club,Gravity,76406,PS211,150
17110,In Service,,Gravity,77420,86347,150
17111,In Service,,Gravity,84634,78488,150
17112,In Service,,Gravity,81845,76445,150
17113,In Service,,Gravity,88730,89042,150
17114,In Service,,Gravity,89295,81849,150
17115,In Service,,Gravity,77426,82778,150
17116,In Service,,Gravity,76488,87536,150
17117,In Service,,Gravity,76494,84975,150
17118,In Service,,Gravity,76502,87539,150
17119,In Service,,Gravity,76504,81854,150
17120,In Service,,Gravity,80495,88739,150
17121,In Service,,Gravity,76525,87543,150
17122,In Service,,Gravity,81067,86369,150
17123,In Service,,Gravity,80500,85946,225
17124,In Service,,Gravity,83720,87552,150
17125,In Service,,Gravity,76577,85952,150
17126,In Service,,Gravity,80507,82365,150
17127,In Service,,Gravity,81872,79448,150
17128,In Service,,Gravity,81874,76593,150
17129,In Service,,Gravity,82369,80511,150
17130,In Service,,Gravity,78525,83732,150
17132,In Service,,Gravity,82681,81473,150
17133,In Service,,Gravity,76657,78530,150
17134,In Service,,Rising,PS045,83542,150
17135,In Service,,Gravity,74120,85973,150
17136,In Service,,Gravity,152594,83696,250
17137,In Service,,Gravity,74245,81408,150
17138,In Service,,Gravity,78858,74302,150
17139,In Service,,Gravity,83301,88771,150
17140,In Service,,Gravity,89097,82828,150
17141,In Service,,Gravity,87013,80925,150
17142,In Service,,Gravity,85550,80531,150
17143,In Service,,Gravity,83751,76716,150
17144,In Service,,Gravity,83752,74649,150
17145,In Service,,Gravity,74704,74706,150
17146,In Service,,Gravity,78959,74923,300
17148,In Service,,Gravity,84326,82398,150
17149,In Service,,Gravity,77458,83042,150
17150,In Service,,Gravity,88790,75049,150
17151,In Service,,Gravity,76749,75114,150
17152,In Service,,Gravity,77321,75193,525
17153,In Service,,Gravity,75243,82039,150
17154,In Service,,Gravity,81910,75400,150
17155,In Service,,Gravity,87594,81889,225
17156,In Service,,Gravity,78314,83524,150
17157,In Service,,Gravity,78332,85765,150
17158,In Service,,Gravity,85826,79274,150
17159,In Service,,Gravity,80544,82196,150
17160,In Service,,Gravity,79489,82207,150
17161,In Service,,Gravity,88606,75845,150
17162,In Service,,Gravity,82410,84538,150
17163,In Service,,Gravity,80547,82411,150
17164,In Service,,Gravity,85192,79357,150
17165,In Service,,Gravity,88664,81782,150
17166,In Service,,Gravity,78444,81077,375
17167,In Service,,Gravity,88695,84024,150
17168,In Service,,Gravity,79495,81921,150
17169,In Service,,Gravity,81922,76441,150
17170,In Service,,Gravity,81849,84923,150
17171,In Service,,Gravity,87538,159381,150
17172,In Service,,Gravity,78524,86005,150
17173,In Service,,Gravity,82076,76833,150
17174,In Service,,Gravity,85289,87973,150
17175,In Service,,Gravity,79504,83133,150
17176,In Service,,Gravity,83134,85292,150
17177,In Service,,Gravity,76864,76865,100
17178,In Service,,Gravity,76877,80561,150
17179,In Service,,Gravity,84146,78575,150
17180,In Service,,Gravity,83138,76883,150
17181,In Service,,Rising,PS092,87984,175
17182,In Service,,Gravity,82430,80566,150
17183,In Service,,Gravity,88331,79227,150
17184,In Service,,Gravity,79514,85302,150
17185,In Service,,Gravity,79055,85063,150
17186,In Service,,Gravity,79520,76934,150
17187,In Service,,Gravity,84159,79902,300
17188,In Service,,Gravity,83150,82070,150
17189,In Service,,Gravity,80050,80548,150
17190,In Service,,Gravity,88267,81153,150
17191,In Service,,Gravity,86464,86463,150
17192,In Service,,Gravity,84169,79050,150
17193,In Service,,Gravity,83164,88011,150
17194,In Service,,Gravity,77026,81166,150
17195,In Service,,Reclaimed,TP021-KV02-8700VA,159370,675
17196,In Service,,Gravity,85326,PS105,150
17197,In Service,,Gravity,85329,89384,675
17198,In Service,,Gravity,77063,77065,150
17199,In Service,,Gravity,78601,77071,150
17200,In Service,,Gravity,84185,82464,150
17201,In Service,,Gravity,85337,86932,150
17202,In Service,,Gravity,86076,84044,150
17203,In Service,,Gravity,82466,85341,150
17204,In Service,,Gravity,81183,88155,150
17206,In Service,,Gravity,88293,80057,150
17207,In Service,,Gravity,81010,89397,150
17208,In Service,,Gravity,73802,82010,225
17209,In Service,,Gravity,89130,73813,150
17210,In Service,,Gravity,79745,83935,150
17211,In Service,,Gravity,82752,87920,150
17212,In Service,,Gravity,74371,80889,150
17213,In Service,,Gravity,83913,83294,300
17214,In Service,,Gravity,74430,74431,860
17215,In Service,,Gravity,78905,74530,150
17216,In Service,,Gravity,80964,74721,150
17217,In Service,,Gravity,85682,83458,150
17218,In Service,,Gravity,80248,78257,150
17219,In Service,,Gravity,81620,75337,150
17220,In Service,,Gravity,85712,83486,150
17221,In Service,,Gravity,88334,75562,150
17222,In Service,,Gravity,75628,75627,150
17223,In Service,,Gravity,77347,75729,150
17224,In Service,,Gravity,86213,88120,150
17225,In Service,,Gravity,88593,75781,300
17226,In Service,,Gravity,75871,80366,150
17227,In Service,,Gravity,83595,86249,150
17228,In Service,,Gravity,75986,83606,150
17229,In Service,,Gravity,87442,81758,150
17231,In Service,,Gravity,76372,80466,150
17232,In Service,,Gravity,84652,76534,150
17233,In Service,,Gravity,76556,80502,150
17234,In Service,,Gravity,83734,85064,150
17235,In Service,,Gravity,82008,73756,150
17236,In Service,,Gravity,84679,83973,150
17237,In Service,,Gravity,88777,84819,150
17238,In Service,,Gravity,85031,75607,225
17239,In Service,,Gravity,77465,78405,150
17240,In Service,,Gravity,85303,86453,300
17241,In Service,,Gravity,79966,83774,150
17242,In Service,,Gravity,85332,83083,150
17243,In Service,,Gravity,79052,85060,150
17244,In Service,,Rising,89394,138499,100
17245,In Service,,Gravity,77078,83177,150
17246,In Service,,Gravity,85065,89405,900
17247,In Service,,Rising,138503,PS061,150
17248,In Service,,Gravity,82077,86079,150
17249,In Service,,Gravity,88154,77512,150
17251,In Service,,Gravity,88159,77522,150
17252,In Service,,Gravity,77558,81099,150
17253,In Service,,Gravity,86720,88165,150
17255,Out of Service,,Reclaimed,89471,89476,100
17256,Out of Service,,Reclaimed,89484,89507,100
17257,Out of Service,,Reclaimed,89510,89466,100
17258,In Service,,Gravity,83100,85086,300
17259,In Service,,Gravity,141261,77590,375
17260,In Service,,Gravity,87613,77593,150
17261,In Service,,Gravity,87616,88172,150
17262,In Service,,Gravity,88176,85096,150
17263,In Service,,Gravity,82104,80088,150
17264,In Service,,Gravity,89803,80089,150
17265,In Service,,Gravity,81117,77653,150
17267,In Service,,Gravity,82110,86113,150
17268,In Service,,Gravity,86573,73482,150
17269,In Service,,Gravity,87632,84089,150
17270,In Service,,Gravity,81128,77700,150
17271,In Service,,Gravity,89656,82092,150
17272,In Service,,Gravity,76756,85107,150
17273,In Service,,Gravity,77711,86086,150
17274,In Service,,Gravity,80101,82115,150
17275,In Service,,Gravity,87640,77722,150
17276,In Service,,Gravity,77736,88190,150
17277,In Service,,Gravity,77742,77741,150
17278,In Service,,Gravity,86083,84095,250
17279,In Service,,Gravity,84099,77755,150
17280,In Service,,Gravity,80576,79102,150
17281,In Service,,Gravity,85209,84102,150
17282,In Service,,Gravity,78052,87714,225
17283,In Service,,Gravity,77777,77778,150
17284,In Service,,Gravity,87651,77789,150
17285,In Service,,Gravity,80582,85129,150
17286,In Service,,Gravity,84108,77813,150
17287,In Service,,Gravity,80584,79112,225
17288,In Service,,Gravity,80583,79111,225
17289,In Service,,Gravity,87662,77842,150
17290,In Service,,Gravity,77854,78373,150
17292,In Service,,Gravity,82497,77877,150
17293,In Service,,Gravity,82500,87673,150
17294,In Service,,Gravity,88216,77891,150
17295,In Service,,Gravity,73239,77921,375
17297,In Service,,Gravity,80608,77933,150
17298,In Service,,Gravity,77807,87654,150
17299,In Service,,Gravity,84782,82632,150
17300,In Service,,Gravity,87690,77952,150
17301,In Service,,Gravity,88228,80609,150
17302,In Service,,Gravity,76838,87641,150
17303,In Service,,Gravity,87695,77970,200
17304,In Service,,Gravity,88233,81234,150
17305,In Service,,Gravity,88234,79545,150
17306,In Service,,Rising,PS412,89593,50
17307,In Service,,Gravity,77982,79548,150
17308,In Service,,Gravity,79551,77996,150
17309,In Service,,Gravity,86501,78010,175
17310,In Service,,Gravity,79553,81243,150
17311,In Service,,Gravity,82533,80629,150
17312,In Service,,Gravity,77991,84238,375
17313,In Service,,Gravity,88819,77660,300
17314,In Service,,Gravity,89680,78022,250
17315,In Service,,Gravity,84098,81255,450
17316,In Service,,Gravity,86492,83196,150
17317,In Service,,Gravity,88823,78617,150
17318,In Service,,Gravity,78077,81948,150
17321,In Service,,Rising,138550,138603,225
17322,In Service,,Gravity,78132,77815,150
17323,In Service,,Gravity,79579,82569,150
17324,In Service,,Gravity,86527,88606,150
17325,In Service,,Gravity,88916,73592,150
17326,In Service,,Gravity,87974,79044,150
17327,In Service,,Gravity,76863,79182,150
17328,In Service,,Gravity,88247,81135,150
17329,In Service,,Gravity,88248,84143,150
17330,In Service,,Gravity,76872,86440,150
17331,In Service,,Gravity,74204,74205,150
17332,In Service,,Gravity,87989,88254,150
17333,In Service,,Gravity,88257,76921,150
17334,In Service,,Gravity,76939,86657,150
17335,In Service,,Gravity,78585,77172,300
17336,In Service,,Gravity,83143,85298,150
17337,In Service,,Gravity,82443,88000,150
17338,In Service,,Gravity,85312,76953,150
17339,In Service,,Gravity,77482,82444,150
17340,In Service,,Gravity,76973,88269,150
17341,In Service,,Gravity,81159,79533,150
17342,In Service,,Gravity,77485,87916,150
17343,In Service,,Gravity,83162,81161,150
17344,In Service,,Reclaimed,89361,89362,375
17345,In Service,,Gravity,86468,77008,150
17347,In Service,,Gravity,81168,79540,150
17348,In Service,,Rising,144234,89369,500
17349,In Service,,Gravity,77042,82457,150
17350,In Service,,Gravity,89390,89377,400
17351,In Service,,Gravity,78600,77056,150
17352,In Service,,Gravity,81084,77065,150
17353,In Service,,Gravity,83180,86933,150
17354,In Service,,Rising,89413,89412,100
17356,In Service,,Gravity,78604,84188,150
17357,In Service,,Gravity,82469,84189,150
17358,In Service,,Gravity,77136,83980,150
17359,In Service,,Gravity,79667,73649,150
17360,In Service,,Gravity,84842,82692,150
17361,In Service,,Gravity,79737,83930,150
17362,In Service,,Gravity,82019,88309,150
17363,In Service,,Gravity,74380,85514,150
17364,In Service,,Gravity,74482,86675,150
17365,In Service,,Gravity,87149,74566,150
17366,In Service,,Gravity,87157,74599,150
17367,In Service,,Gravity,83356,74730,225
17368,In Service,,Gravity,80976,84301,150
17369,In Service,,Gravity,87199,88399,150
17370,In Service,,Gravity,81539,87221,150
17371,In Service,,Gravity,86867,74985,150
17372,In Service,,Gravity,83438,85662,150
17373,In Service,,Gravity,88467,75144,150
17374,In Service,,Gravity,82974,75203,150
17375,In Service,,Gravity,83002,78271,150
17376,In Service,,Gravity,88521,77018,150
17377,In Service,,Gravity,80296,83515,150
17378,In Service,,Gravity,83547,85770,150
17379,In Service,,Gravity,75769,75770,300
17380,In Service,,Gravity,75919,86246,150
17381,In Service,,Gravity,86268,76007,150
17382,In Service,,Gravity,81381,76143,375
17383,In Service,,Gravity,83071,81816,150
17384,In Service,,Gravity,84622,74158,150
17385,In Service,,Rising,89685,88927,250
17386,In Service,,Gravity,87857,86631,150
17387,In Service,,Gravity,81072,74258,150
17388,In Service,,Gravity,82481,88785,375
17389,In Service,,Gravity,76740,76741,150
17390,In Service,,Gravity,76823,76505,150
17391,In Service,,Gravity,76951,74039,150
17392,In Service,,Gravity,76989,82447,150
17393,In Service,,Gravity,83166,79950,150
17394,In Service,,Gravity,87021,84039,150
17395,In Service,,Gravity,89397,79170,150
17396,In Service,,Gravity,88288,85142,150
17397,In Service,,Gravity,83177,PS107,150
17398,In Service,,Gravity,77506,80865,150
17399,In Service,,Rising,89436,PS203,100
17400,In Service,,Gravity,77512,82078,150
17401,In Service,,Gravity,77099,78605,150
17402,In Service,,Gravity,81090,79061,150
17403,In Service,,Gravity,80059,77526,150
17404,In Service,,Gravity,84053,76959,150
17405,In Service,,Gravity,87032,84993,150
17406,In Service,,Gravity,86090,87035,150
17407,In Service,,Gravity,79071,85081,150
17408,In Service,,Gravity,80067,86091,150
17409,Out of Service,,Reclaimed,89473,89503,100
17410,In Service,,Gravity,79072,77569,150
17411,In Service,,Gravity,85084,80265,150
17412,In Service,,Rising,84062,144242,250
17413,In Service,,Gravity,80074,81103,150
17415,In Service,,Gravity,86098,84067,150
17416,In Service,,Gravity,81106,77598,150
17417,In Service,,Gravity,80082,88172,150
17418,In Service,,Gravity,90040,90039,700
17419,In Service,,Gravity,85092,89802,150
17420,In Service,Southern Pipeline,Gravity,77619,81109,1660
17421,In Service,,Gravity,77641,88176,150
17422,In Service,,Gravity,89759,89761,250
17423,In Service,,Gravity,73334,77661,150
17424,In Service,,Gravity,77673,77672,150
17425,In Service,,Gravity,83114,77680,150
17426,In Service,,Gravity,153294,77682,150
17427,In Service,,Gravity,73482,84776,150
17428,In Service,,Gravity,81127,77695,150
17429,In Service,,Gravity,77648,88177,150
17430,In Service,,Gravity,88186,79093,150
17431,In Service,,Gravity,79094,87638,225
17432,In Service,,Gravity,78828,83123,150
17434,In Service,,Reclaimed,89653,TP013-AV009-8700VA,750
17435,In Service,,Gravity,88193,87075,150
17436,In Service,,Gravity,87076,77753,150
17437,In Service,,Gravity,80108,77768,150
17438,In Service,,Gravity,79634,81981,150
17439,In Service,,Gravity,82472,84104,150
17440,In Service,,Gravity,77791,77790,150
17441,In Service,,Gravity,87084,77798,150
17442,In Service,,Gravity,81195,80112,150
17443,In Service,,Gravity,87656,77817,225
17444,In Service,,Gravity,77828,77827,150
17445,In Service,,Gravity,87089,80587,150
17446,In Service,,Gravity,87661,77837,225
17447,In Service,,Gravity,77843,85208,150
17448,In Service,,Gravity,88209,77846,150
17449,In Service,,Gravity,79122,77860,150
17450,In Service,,Gravity,73272,85691,150
17451,In Service,,Gravity,84726,86016,150
17452,In Service,,Gravity,73288,80671,150
17453,In Service,,Gravity,81935,88849,150
17454,In Service,,Gravity,87758,73295,150
17455,In Service,,Gravity,88851,73300,150
17456,In Service,,Gravity,88852,73305,150
17457,In Service,,Gravity,88888,73472,150
17458,In Service,,Gravity,79596,76307,150
17460,In Service,,Gravity,81943,83798,150
17461,In Service,,Gravity,73332,73331,150
17462,In Service,,Gravity,82593,84741,150
17463,In Service,,Gravity,73343,87766,150
17464,In Service,,Gravity,78657,73345,150
17465,In Service,,Gravity,88858,73350,225
17466,In Service,,Gravity,73268,80716,150
17467,In Service,,Gravity,79608,86031,150
17468,In Service,,Gravity,78663,84751,150
17469,In Service,,Gravity,73383,80584,225
17470,In Service,,Gravity,78706,73545,150
17471,In Service,,Gravity,84753,73275,150
17472,In Service,,Gravity,80696,73396,150
17473,In Service,,Gravity,78669,88809,150
17474,In Service,,Gravity,84758,82609,225
17475,In Service,,Gravity,73413,86560,150
17476,In Service,,Gravity,73418,73417,150
17477,In Service,,Gravity,84763,88880,150
17478,In Service,,Gravity,87783,83784,150
17479,In Service,,Gravity,84085,73438,150
17480,In Service,,Rising,89691,89690,300
17481,In Service,,Rising,89689,89688,300
17482,In Service,,Gravity,78660,80685,475
17483,In Service,,Gravity,88885,73448,150
17484,In Service,,Gravity,73457,80713,150
17485,In Service,,Gravity,80714,73459,150
17486,In Service,,Gravity,86027,83799,150
17487,In Service,,Gravity,81978,79632,150
17488,In Service,,Gravity,83833,73497,150
17489,In Service,,Gravity,73525,80728,150
17490,In Service,,Gravity,80083,83167,200
17491,In Service,,Rising,89553,138546,100
17492,In Service,,Gravity,84795,82645,150
17493,In Service,,Reclaimed,TP015-GV017-8700VA,PS067,375
17495,In Service,,Gravity,80736,82648,150
17496,In Service,,Gravity,83844,79052,150
17497,In Service,,Gravity,80738,80412,150
17498,In Service,,Gravity,86071,88937,150
17500,In Service,,Gravity,87025,77514,150
17501,In Service,,Gravity,81994,73575,150
17503,In Service,,Gravity,88299,73624,150
17504,In Service,,Gravity,84992,73636,100
17505,In Service,,Gravity,85362,73644,150
17506,In Service,,Gravity,73658,83862,225
17507,In Service,,Gravity,73677,83867,150
17508,In Service,,Gravity,79677,73696,150
17510,In Service,,Rising,PS022,87847,150
17511,In Service,,Gravity,79683,88943,150
17512,In Service,,Gravity,78982,84831,150
17513,In Service,,Gravity,73744,88947,300
17514,In Service,,Gravity,78749,84835,150
17515,In Service,,Gravity,83886,73762,580
17516,In Service,,Gravity,73778,81312,150
17517,In Service,,Gravity,84848,88963,225
17518,In Service,,Gravity,73833,73834,150
17519,In Service,,Rising,PS040,78765,100
17520,In Service,,Gravity,73854,88970,150
17521,In Service,,Rising,PS005,84858,65
17522,In Service,,Gravity,73876,73875,150
17523,In Service,,Gravity,90873,73882,150
17524,In Service,,Gravity,73884,85414,225
17525,In Service,,Gravity,82714,85416,150
17526,In Service,,Gravity,80801,73903,150
17527,In Service,,Gravity,83915,78778,150
17528,In Service,,Gravity,86661,83919,150
17529,In Service,,Gravity,82726,81348,150
17530,In Service,,Gravity,73956,81349,150
17531,In Service,,Gravity,85431,88042,150
17532,In Service,,Gravity,78789,73974,150
17533,In Service,,Rising,PS066,79738,100
17534,In Service,,Gravity,87901,77175,150
17535,In Service,,Gravity,73998,87902,150
17536,In Service,,Gravity,80819,78795,150
17537,In Service,,Gravity,80821,74011,150
17538,In Service,,Gravity,80824,74030,150
17539,In Service,,Gravity,83940,74051,150
17540,In Service,,Gravity,83942,74060,150
17541,In Service,,Gravity,79754,82014,150
17542,In Service,,Gravity,90893,86691,150
17543,In Service,,Gravity,89020,74091,150
17544,In Service,,Gravity,84905,PS065,150
17545,In Service,,Gravity,84906,82757,150
17546,In Service,,Gravity,89025,83954,150
17547,In Service,,Rising,86699,PS048,150
17548,In Service,,Gravity,74131,77186,150
17549,In Service,,Gravity,74141,78825,150
17550,In Service,,Gravity,74149,86705,150
17551,In Service,,Gravity,83023,74165,150
17553,In Service,,Gravity,74196,74194,150
17554,In Service,,Gravity,82777,80858,150
17555,In Service,,Gravity,81406,74240,150
17556,In Service,,Gravity,84934,82006,150
17557,In Service,,Gravity,89053,81410,150
17558,In Service,,Gravity,74266,74264,225
17559,In Service,,Gravity,74269,80870,150
17560,In Service,,Rising,PS023,74275,150
17561,In Service,,Gravity,82790,74283,150
17562,In Service,,Gravity,85494,79799,200
17563,In Service,,Gravity,74297,83271,225
17564,In Service,,Gravity,79803,80877,150
17565,In Service,,Gravity,81027,74314,150
17566,In Service,,Gravity,74333,86630,150
17567,In Service,,Gravity,88037,83893,150
17569,In Service,,Gravity,79815,81431,150
17570,In Service,,Gravity,87108,74364,150
17571,In Service,,Gravity,88310,79816,150
17572,In Service,,Gravity,80000,PS029,150
17573,In Service,,Gravity,79821,85517,150
17574,In Service,,Gravity,78879,84964,150
17575,In Service,,Gravity,74417,87118,150
17576,In Service,,Gravity,79828,81443,150
17577,In Service,,Gravity,82822,81017,150
17578,In Service,,Gravity,82823,82723,150
17579,In Service,,Gravity,81447,86764,150
17580,In Service,,Gravity,74463,89094,150
17581,In Service,,Gravity,80910,74466,150
17582,In Service,,Gravity,85531,79834,150
17583,In Service,,Gravity,79838,85440,150
17584,In Service,,Gravity,83310,79993,150
17585,In Service,,Gravity,74024,78902,150
17586,In Service,,Gravity,86778,79748,150
17587,In Service,,Gravity,87146,74550,150
17588,In Service,,Gravity,88344,74557,150
17589,In Service,,Gravity,84259,80930,225
17590,In Service,,Gravity,85551,81470,150
17591,In Service,,Gravity,79854,74584,150
17592,In Service,,Gravity,82852,84266,300
17593,In Service,,Gravity,74614,74613,150
17594,In Service,,Gravity,78923,74631,150
17595,In Service,,Gravity,80952,74663,150
17596,In Service,,Gravity,83342,81487,150
17597,In Service,,Gravity,82867,86807,150
17598,In Service,,Gravity,83345,81491,225
17599,In Service,,Gravity,74695,73733,150
17600,In Service,,Gravity,81495,74703,150
17601,In Service,,Gravity,84287,77236,150
17602,In Service,,Gravity,74722,86815,150
17603,In Service,,Gravity,86819,82880,150
17604,In Service,,Gravity,86821,74749,150
17605,In Service,,Gravity,82683,87853,150
17606,In Service,,Gravity,74791,83367,150
17607,In Service,,Gravity,80150,78959,300
17608,In Service,,Gravity,74815,86833,150
17609,In Service,,Gravity,83375,81519,150
17612,In Service,,Gravity,79003,81525,150
17613,In Service,,Gravity,85611,86845,150
17614,In Service,,Gravity,74885,74884,150
17615,In Service,,Gravity,85614,88413,150
17616,In Service,,Gravity,85616,83389,150
17617,In Service,,Gravity,83392,81536,150
17618,In Service,,Gravity,74922,87219,150
17619,In Service,,Gravity,74941,74938,150
17620,In Service,,Gravity,74958,86861,150
17621,In Service,,Gravity,86863,85628,100
17622,In Service,,Gravity,81547,78196,150
17623,In Service,,Gravity,75000,80189,825
17624,In Service,,Gravity,78202,85167,150
17625,In Service,,Gravity,75024,88438,150
17626,In Service,,Gravity,78205,84350,150
17627,In Service,,Gravity,88442,84352,150
17628,In Service,,Gravity,79947,81562,150
17629,In Service,,Gravity,75060,79948,150
17630,In Service,,Gravity,84359,75071,150
17631,In Service,,Gravity,79708,73845,150
17632,In Service,,Gravity,88451,77275,225
17633,In Service,,Gravity,75094,86891,150
17634,In Service,,Gravity,77277,86973,150
17635,In Service,,Gravity,87256,79959,150
17636,In Service,,Gravity,84370,81928,225
17637,In Service,,Gravity,75127,75126,150
17638,In Service,,Gravity,75148,75146,150
17639,In Service,,Gravity,77285,78232,150
17640,In Service,,Gravity,75176,88472,150
17641,In Service,,Gravity,75186,88474,150
17642,In Service,,Gravity,83448,85672,150
17643,In Service,,Gravity,77292,86976,150
17644,In Service,,Gravity,82976,84390,825
17645,In Service,,Gravity,78246,80236,700
17646,In Service,,Gravity,80238,75228,150
17647,In Service,,Gravity,75241,75240,150
17648,In Service,,Gravity,75250,87286,150
17649,In Service,,Gravity,75252,88489,150
17650,In Service,,Gravity,83466,85691,250
17651,In Service,,Gravity,78260,75295,150
17652,In Service,,Gravity,80252,87296,150
17653,In Service,,Gravity,75316,77305,150
17654,In Service,,Gravity,75324,75326,150
17655,In Service,,Gravity,84414,79198,150
17656,In Service,,Gravity,75352,75354,150
17657,In Service,,Gravity,79203,75357,150
17658,In Service,,Gravity,83481,88067,225
17659,In Service,,Gravity,86139,75376,150
17660,In Service,,Gravity,75383,85711,150
17661,In Service,,Gravity,82451,86143,150
17662,In Service,,Gravity,81633,83487,150
17663,In Service,,Gravity,78288,85719,150
17664,In Service,,Gravity,75435,79735,150
17666,In Service,,Gravity,143577,75452,225
17667,In Service,,Gravity,79223,85177,375
17668,In Service,,Gravity,82146,77320,150
17669,In Service,,Gravity,79225,81646,150
17670,In Service,,Gravity,84441,82149,150
17671,In Service,,Gravity,80287,78297,150
17672,In Service,,Gravity,77324,80291,150
17673,In Service,,Gravity,87340,82156,150
17674,In Service,,Gravity,75516,80294,150
17675,In Service,,Gravity,79240,80298,150
17676,In Service,,Gravity,75545,87347,150
17677,In Service,,Gravity,77328,87348,150
17678,In Service,,Gravity,75560,154204,300
17679,In Service,,Gravity,75564,75563,150
17680,In Service,,Gravity,75574,75576,150
17681,In Service,,Gravity,75583,84462,150
17682,In Service,,Gravity,78318,84464,150
17683,In Service,,Gravity,87358,85180,250
17684,In Service,,Gravity,75620,87362,150
17685,In Service,,Gravity,75627,80315,150
17686,In Service,,Gravity,75637,75635,150
17687,In Service,,Gravity,84474,75643,150
17688,In Service,,Gravity,75654,86192,225
17689,In Service,,Gravity,80322,87370,225
17690,In Service,,Gravity,75670,82186,150
17691,In Service,,Gravity,87375,80326,150
17692,In Service,,Gravity,83549,85772,150
17693,In Service,,Gravity,75698,86990,150
17694,In Service,,Gravity,85782,81700,150
17696,In Service,,Gravity,87388,83562,150
17697,In Service,,Gravity,75779,87391,150
17698,In Service,,Gravity,75788,88594,150
17699,In Service,,Gravity,78359,81711,150
17700,In Service,,Gravity,85797,86224,150
17701,In Service,,Gravity,75818,86226,150
17702,In Service,,Gravity,82218,85802,150
17704,In Service,,Gravity,83580,87407,150
17705,In Service,,Gravity,75868,75870,150
17706,In Service,,Gravity,88614,87411,150
17707,In Service,,Gravity,81732,75892,150
17708,In Service,,Gravity,86243,75897,150
17709,In Service,,Gravity,85815,75897,150
17710,In Service,,Gravity,83591,85817,150
17711,In Service,,Gravity,84531,75928,150
17712,In Service,Rotary Park Toilet Block,Gravity,81369,84013,150
17713,In Service,,Gravity,81743,75951,150
17714,In Service,,Gravity,86696,85829,150
17715,In Service,,Gravity,81748,87432,150
17716,In Service,,Gravity,87434,75981,150
17717,In Service,,Gravity,85840,83612,150
17718,In Service,,Gravity,86270,84551,150
17719,In Service,,Gravity,83616,87444,150
17720,In Service,,Gravity,76038,84554,150
17721,In Service,,Gravity,76041,76042,150
17722,In Service,,Gravity,78410,85846,150
17723,In Service,,Gravity,85847,84072,150
17724,In Service,,Gravity,86279,83623,150
17725,In Service,,Gravity,85852,77382,525
17726,In Service,,Gravity,81772,76085,495
17727,In Service,,Gravity,87460,79353,300
17728,In Service,,Gravity,79354,81778,150
17729,In Service,,Gravity,84575,81021,150
17730,In Service,,Gravity,76151,81060,150
17731,In Service,,Gravity,87467,83639,150
17732,In Service,,Gravity,76161,78432,150
17733,In Service,,Gravity,85869,76168,150
17734,In Service,,Gravity,87472,81790,150
17735,In Service,,Gravity,81791,79365,150
17736,In Service,,Gravity,81793,83646,150
17737,In Service,,Gravity,76201,78440,150
17738,In Service,,Gravity,76216,84588,150
17739,In Service,,Gravity,82058,86312,150
17740,In Service,,Gravity,76245,87487,150
17741,In Service,,Gravity,86315,84595,150
17742,In Service,,Gravity,76256,76255,150
17743,In Service,,Gravity,87490,82059,150
17744,In Service,,Gravity,83664,81809,150
17745,In Service,,Gravity,86321,85893,150
17746,In Service,,Gravity,88694,76299,150
17747,In Service,,Gravity,78463,76306,150
17748,In Service,,Gravity,78467,77407,225
17749,In Service,,Gravity,84614,78469,150
17750,In Service,,Gravity,76351,78470,150
17751,In Service,,Gravity,76361,79403,150
17752,In Service,,Gravity,76367,85911,150
17753,In Service,,Gravity,76374,79407,150
